question_idx,question,gold_answer,predicted_answer,em,f1,qa_confidence,top_passage_id,n_gold_passages,hit@1,passage_recall@1,hit@3,passage_recall@3,hit@5,passage_recall@5,hit@10,passage_recall@10,hit@20,passage_recall@20
514,What is the birthday of the actor that portrayed the character David Cronenberg based on Marshall McLuhan?,"March 6, 1926",,0.0,0.0,0.9853932857513428,79693,136,1.0,0.007352941176470588,1.0,0.022058823529411766,1.0,0.029411764705882353,1.0,0.0661764705882353,1.0,0.09558823529411764
515,"The first president of the International Olympic Committee was born on a Greek island, belonging to which island group?",Cyclades,Syros,0.0,0.0,0.634820431470871,1605,60,1.0,0.016666666666666666,1.0,0.03333333333333333,1.0,0.03333333333333333,1.0,0.03333333333333333,1.0,0.03333333333333333
516,Which film featuring a solar eclipse in its opening scene is adapted from the same source material as a David Lynch movie?,Dune: Part Two,Barabbas,0.0,0.0,0.6037923097610474,47930,114,1.0,0.008771929824561403,1.0,0.017543859649122806,1.0,0.02631578947368421,1.0,0.02631578947368421,1.0,0.043859649122807015
517,What age was the Director of Inception (2010) when the film was released in the UK?,39,,0.0,0.0,0.9809435307979584,13044,146,1.0,0.00684931506849315,1.0,0.02054794520547945,1.0,0.0273972602739726,1.0,0.03424657534246575,1.0,0.0410958904109589
518,"During the same year the Orlando Magic lost to the Los Angeles Lakers in their second NBA Finals appearance, what strain of flu spread into pandemic status throughout the world?",The Swine Flu.,,0.0,0.0,0.9944079518318176,63430,195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015384615384615385,1.0,0.020512820512820513
519,Who won the Academy Award for Best Actor the year that John Steinbeck was awarded the Nobel prize for Literature?,Gregory Peck,1962,0.0,0.0,0.7484058737754822,77669,14,0.0,0.0,1.0,0.07142857142857142,1.0,0.07142857142857142,1.0,0.14285714285714285,1.0,0.14285714285714285
520,What was the population in 2020 of the city that is in the name of the football team that won the Super Bowl five years before Matthew McConaughey won best actor at the Academy Awards?,"302,971",,0.0,0.0,0.8840211629867554,81865,219,0.0,0.0,1.0,0.0045662100456621,1.0,0.0091324200913242,1.0,0.0091324200913242,1.0,0.0182648401826484
521,"How many England caps were won by university rugby teammates Will Carling, Chris Oti, and Andy Mullins? Round your answer to the nearest ten.",90,single,0.0,0.0,0.3244427889585495,77131,24,1.0,0.041666666666666664,1.0,0.125,1.0,0.20833333333333334,1.0,0.375,1.0,0.625
522,What two actors starred in both The Craft and Scream in the same year?,Neve Cambell and Skeet Ulrich,Craven ' s and Barrymore,0.0,0.22222222222222224,0.9558123052120209,22509,121,0.0,0.0,1.0,0.008264462809917356,1.0,0.008264462809917356,1.0,0.008264462809917356,1.0,0.03305785123966942
523,How many letters were in the name of the first single by the artist who played the first concert at Principality Stadium?,12,,0.0,0.0,0.9828974306583405,79354,138,1.0,0.007246376811594203,1.0,0.014492753623188406,1.0,0.028985507246376812,1.0,0.036231884057971016,1.0,0.06521739130434782
524,"How many more letters are in the first name of the eighth Director of Special Forces (United Kingdom) than the runner who won Silver in the 1985 UK Athletics Championship 10,000 meters event? Give the answer in morse code.",....-,,1.0,1.0,0.7307243049144745,43383,91,1.0,0.01098901098901099,1.0,0.03296703296703297,1.0,0.054945054945054944,1.0,0.0989010989010989,1.0,0.15384615384615385
525,What popular ice cream dessert shares its birthplace with Fred Rogers?,The Banana Split,,0.0,0.0,0.9314455687999725,36209,77,1.0,0.012987012987012988,1.0,0.025974025974025976,1.0,0.025974025974025976,1.0,0.03896103896103896,1.0,0.09090909090909091
526,"If the author of the philosophical magnum opus Being and Time were to adopt the last name of the winner of the Nobel Prize for literature in 1964 and the middle name of the person to first break the 4-minute mile as the middle name, what would the full name be?",Martin Gilbert Sartre,,0.0,0.0,0.983844518661499,47012,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,What is the percentage increase of total deaths of Japanese during World War One versus World War Two? Use the largest number count found to calculate as these numbers are often ranges.,66409.3% increase,52,0.0,0.0,0.24975296203047037,87568,150,1.0,0.006666666666666667,1.0,0.013333333333333334,1.0,0.02666666666666667,1.0,0.04,1.0,0.06666666666666667
528,"Baldur's Gate 3 was released in 2023 and the game and its staff have received countless awards. How old will Astarion's voice actor be on August 15, 2035?",57 years old,,0.0,0.0,0.9038330912590027,53382,65,1.0,0.015384615384615385,1.0,0.046153846153846156,1.0,0.07692307692307693,1.0,0.13846153846153847,1.0,0.27692307692307694
529,How old would Olivia Newton-John have been at the release of Grease 2 in the United States?,33 years old.,28,0.0,0.0,0.5295033156871796,15588,123,1.0,0.008130081300813009,1.0,0.024390243902439025,1.0,0.04065040650406504,1.0,0.08130081300813008,1.0,0.16260162601626016
530,"As of 2024, what is the street address of the headquarters of the American online video sharing platform that was launched in the same year as the founding of the Vancouver Cherry Blossom festival?","901 Cherry Avenue, San Bruno, California, United States",,0.0,0.0,0.9658049643039703,55579,101,1.0,0.009900990099009901,1.0,0.0297029702970297,1.0,0.0297029702970297,1.0,0.0297029702970297,1.0,0.039603960396039604
531,"Coached in the 2023/24 season by Dusty May, this college basketball player was the 2023/24 co-winner of the AAC Player of the Year Award. Who is that player?",Johnell Davis,,0.0,0.0,0.9516711235046387,12508,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08
532,Who was number 3 on the 1976-77 NBA World Champions team?,Herm Gilliam,Bill Walton,0.0,0.0,0.9252460896968842,63413,31,1.0,0.03225806451612903,1.0,0.0967741935483871,1.0,0.12903225806451613,1.0,0.12903225806451613,1.0,0.1935483870967742
533,"As of August 3rd 2024, how many countries are full members of the council that oversees the sport that Henry Simonds plays?",12,,0.0,0.0,0.9866845011711121,11220,101,0.0,0.0,1.0,0.009900990099009901,1.0,0.009900990099009901,1.0,0.009900990099009901,1.0,0.009900990099009901
534,How many pages do the first edition harry potter series books have combined?,3407,,0.0,0.0,0.5901251435279846,87635,320,1.0,0.003125,1.0,0.009375,1.0,0.0125,1.0,0.028125,1.0,0.053125
535,"I was one of Bad Religion's drummers between 1990 and 2023. I am from California, but not Los Angeles. Who am I?",Brooks Wackerman,,0.0,0.0,0.894385039806366,14985,34,0.0,0.0,1.0,0.029411764705882353,1.0,0.029411764705882353,1.0,0.029411764705882353,1.0,0.029411764705882353
536,What was the pseudonym of one of the co-founders of the Eagle Awards that won Favourite Specialist Comics Publication/Trade Publication 1977 and 1978?,Burt,,0.0,0.0,0.9472998082637787,1800,65,1.0,0.015384615384615385,1.0,0.046153846153846156,1.0,0.07692307692307693,1.0,0.15384615384615385,1.0,0.23076923076923078
537,I am thinking of a movie where Hans Zimmer won a Grammy Award for his work. He won the Grammy award the same year that he did his first musical score for film director Michael Bay. Can you please tell me the name of that movie?,Crimson Tide,,0.0,0.0,0.9817398190498352,73193,388,1.0,0.002577319587628866,1.0,0.005154639175257732,1.0,0.007731958762886598,1.0,0.010309278350515464,1.0,0.01288659793814433
538,"As of July 4th, 2024, what is the ratio of the number of years in the Early Dynastic Period of Egypt to the number of years since the United States declared independence? Round your answer to the nearest whole number. ",2,,0.0,0.0,0.9929683208465576,56258,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007246376811594203,1.0,0.010869565217391304
539,Who was the British monarch when Michigan was admitted as a state in the United States of America?,King William IV.,Gerald Ford,0.0,0.0,0.9301944077014923,93514,120,0.0,0.0,1.0,0.016666666666666666,1.0,0.025,1.0,0.025,1.0,0.03333333333333333
540,"Of the participants in the first round of the 2024 Yucatán Open (Doubles), which Mexican player had received two wild cards during their career prior to August 4, 2024?",Alan Fernando Rubio Fierros,,0.0,0.0,0.9839748740196228,88162,27,1.0,0.037037037037037035,1.0,0.1111111111111111,1.0,0.14814814814814814,1.0,0.18518518518518517,1.0,0.18518518518518517
541,Which Kiwi author died the same year as the first British Prime Minister to be elected after the end of World War 1?,Katherine Mansfield,Robert Blake,0.0,0.0,0.5300620943307877,11769,379,1.0,0.002638522427440633,1.0,0.005277044854881266,1.0,0.005277044854881266,1.0,0.005277044854881266,1.0,0.005277044854881266
542,"What war memorial was constructed and completed at the same time as the beginning of WWII, located on an island in the Potomac River in the US capital, and honors four of the eight federal uniformed services of the US that lost their lives at sea during the war and other previous conflicts?",Navy-Merchant Marine Memorial,1982 Liberation Memorial,0.0,0.3333333333333333,0.7699442505836487,37329,212,1.0,0.0047169811320754715,1.0,0.009433962264150943,1.0,0.009433962264150943,1.0,0.02830188679245283,1.0,0.0330188679245283
543,"As of 2024, which islands in the Indonesian archipelago are home to the UNESCO World Heritage Site for the largest species of extant lizard?",The Lesser Sundra Islands,,0.0,0.0,0.9889474809169769,59798,190,0.0,0.0,0.0,0.0,1.0,0.005263157894736842,1.0,0.005263157894736842,1.0,0.015789473684210527
544,"Which of these series was published earliest? Wedding Peach, Tokyo Mew Mew, Sailor Moon",Sailor Moon,,0.0,0.0,0.9446884989738464,79851,105,1.0,0.009523809523809525,1.0,0.02857142857142857,1.0,0.047619047619047616,1.0,0.09523809523809523,1.0,0.19047619047619047
545,How many published literary works had 1998's Nobel Prize in Literatures' recipient have at the time they received the award? Only count publications in the author's native language.,21,,0.0,0.0,0.9809350967407227,88144,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.05
546,What is the name of the high school and hometown of the Olympic Gold Medalist winner who won 4-3 against Hassan Yazdani at the Japan Olympics in 2020?,Graham High School in St. Paris Ohio,,0.0,0.0,0.7417467832565308,45224,145,1.0,0.006896551724137931,1.0,0.020689655172413793,1.0,0.034482758620689655,1.0,0.041379310344827586,1.0,0.041379310344827586
547,"Sworn in for his second term, who was US President during the only year in history to feature Triple Crown winners in both horse racing AND baseball (War Admiral and St. Louis Cardinals' left fielder Joe Medwick, respectively), as of August 3, 2024?",Franklin D. Roosevelt (1937),,0.0,0.0,0.9877231121063232,74691,193,1.0,0.0051813471502590676,1.0,0.010362694300518135,1.0,0.015544041450777202,1.0,0.025906735751295335,1.0,0.046632124352331605
548,"How many years after Anton Grylewicz's date of birth was the second SpongeBob Squarepants movie released? Round down to the nearest year (e.g. January 1999 to December 2000 = 1 year, despite being closer to 2). ",130,,0.0,0.0,0.7825155854225159,37072,97,1.0,0.010309278350515464,1.0,0.030927835051546393,1.0,0.05154639175257732,1.0,0.10309278350515463,1.0,0.14432989690721648
549,"Out of the following man-portable launchers, which entered service with their respective military last?  A) FGM-148 Javelin B) 9K38 Igla C) FIM-92 Stinger.",A) FGM-148 Javelin,,0.0,0.0,0.9779528081417084,29421,137,1.0,0.0072992700729927005,1.0,0.021897810218978103,1.0,0.0364963503649635,1.0,0.072992700729927,1.0,0.1386861313868613
550,"As of August 4, 2024, Rosamund Pike voices a character in a podcast about the so-called ""First Female President."" How many siblings does the character have?",10,,0.0,0.0,0.9790823459625244,25941,32,1.0,0.03125,1.0,0.03125,1.0,0.03125,1.0,0.0625,1.0,0.09375
551,"Which angle is greater: the recommended angle a glass should be tilted when pouring a pint of Guinness, or the angle the nose of a light aircraft is tilted to effect liftoff?",The recommended angle a glass should be tilted when pouring a pint of Guinness,,0.0,0.0,0.7087239921092987,86511,66,1.0,0.015151515151515152,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.06060606060606061,1.0,0.09090909090909091
552,Which NFL team won the second Super Bowl after Donald Trump was elected to be President during the term directly after Obama?,The Philadelphia Eagles won the second Super Bowl during Trump's term in 2018.,,0.0,0.0,0.8261235058307648,93128,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,The city which has India's most famous biryani dish was from 1956 until 2014 the capital of a state which subsequently split into two new states; what is the capital of the state which does not contain the city from where the famous biryani originates?,Amaravati.,,0.0,0.0,0.989086240530014,33797,322,1.0,0.003105590062111801,1.0,0.009316770186335404,1.0,0.015527950310559006,1.0,0.027950310559006212,1.0,0.040372670807453416
554,I live in a US state that was admitted to the union in January 1959. What was the approximate population of the capital of my state according to the last census of the 20th century?,"26,751",,0.0,0.0,0.9335836470127106,64267,195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005128205128205128,1.0,0.005128205128205128
555,"When Metallica released its album ""Master of Puppets,"" how old were founding members James Hetfield and Lars Ulrich?",22,26 December 1963,0.0,0.0,0.9167052507400513,18824,94,0.0,0.0,1.0,0.02127659574468085,1.0,0.031914893617021274,1.0,0.07446808510638298,1.0,0.10638297872340426
556,"As of August 3rd 2024, the only documented genus of poison dart frog to be used in blow darts by Aboriginal South Americans contains many alkaloids, the most toxic of which, when exposed, irreversibly opens what kind of channels within nerve cells?",Sodium,,0.0,0.0,0.9833943545818329,80116,53,1.0,0.018867924528301886,1.0,0.05660377358490566,1.0,0.09433962264150944,1.0,0.18867924528301888,1.0,0.37735849056603776
